word,type
subsidiar,adjectiv
subsidiaritate,substantiv
subsidiu,substantiv
subsioară,substantiv
subsistem,substantiv
subsol,substantiv
subsolaj,substantiv
subsolier,substantiv
subsonic,adjectiv
subspațiu,substantiv
subspecie,substantiv
substanță,substantiv
substanțial,adjectiv
substanțialism,substantiv
substanțialist,adjectiv
substanțialist,substantiv
substanțialistă,substantiv
substanțialitate,substantiv
substanțializa,verb
substanțializare,substantiv
substanțializat,adjectiv
substantifica,verb
substantificare,substantiv
substantiv,adjectiv
substantiv,
substantiva,verb
substantival,adjectiv
substantivare,substantiv
substantivat,adjectiv
substantivitate,substantiv
substantiviza,verb
substantivizare,substantiv
substantivizat,adjectiv
substare,substantiv
substație,substantiv
substitua,verb
substituent,substantiv
substitui,verb
substituibil,adjectiv
substituibilitate,substantiv
substituire,substantiv
substituit,adjectiv
substitut,substantiv
substituție,substantiv
substituțiune,substantiv
substitutiv,adjectiv
substracție,substantiv
substractiv,adjectiv
substrat,substantiv
substrucție,substantiv
substructură,substantiv
subsuma,verb
subsumabil,adjectiv
subsumare,substantiv
subsumat,adjectiv
subsuoară,substantiv
subtangentă,substantiv
subtemă,substantiv
subtensiune,substantiv
subteran,adjectiv
subterană,substantiv
subterfugiu,substantiv
subtext,substantiv
subtextual,adjectiv
subția,verb
subțiare,substantiv
subțiat,adjectiv
subțiatic,adjectiv
subțiere,substantiv
subțietate,substantiv
subțietură,substantiv
subtil,adjectiv
subtilitate,substantiv
subtiliza,verb
subtilizare,substantiv
subtilizat,adjectiv
subțioară,substantiv
subțiratic,adjectiv
subțire,adjectiv
subțirel,adjectiv
subțirime,substantiv
subtitlu,substantiv
subtitra,verb
subtitraj,substantiv
subtitrare,substantiv
subtitrat,adjectiv
subton,substantiv
subtonică,substantiv
subtraversa,verb
subtraversare,substantiv
subtropical,adjectiv
subulat,adjectiv
șubuliță,substantiv
subuman,adjectiv
subunitar,adjectiv
subunitate,substantiv
suburban,adjectiv
suburbie,substantiv
subvarietate,substantiv
subvenție,substantiv
subvenționa,verb
subvențional,adjectiv
subvenționare,substantiv
subvenționat,adjectiv
subvențiune,substantiv
subversiune,substantiv
subversiv,adjectiv
subvulcanic,adjectiv
subzidi,verb
subzidire,substantiv
subzidit,adjectiv
subzista,verb
subzistare,substantiv
subzistent,adjectiv
subzistență,substantiv
subzonă,substantiv
suc,substantiv
șuc,substantiv
sucală,substantiv
sucăli,verb
sucălit,adjectiv
șucar,adjectiv
șucar,substantiv
șucăr,substantiv
șucăreală,substantiv
șucări,verb
șucărit,adjectiv
succeda,verb
succedaneu,substantiv
succedare,substantiv
succedat,adjectiv
succede,verb
succedere,substantiv
succes,substantiv
succesibil,adjectiv
succesiune,substantiv
succesiv,adjectiv
succesivitate,substantiv
succesoare,substantiv
succesor,substantiv
succesoral,adjectiv
succin,substantiv
succinat,substantiv
succinic,adjectiv
succinic,substantiv
succint,adjectiv
suceală,substantiv
sucevean,adjectiv
suceveancă,substantiv
șucheat,adjectiv
suci,verb
sucire,substantiv
sucit,adjectiv
sucitor,substantiv
sucitură,substantiv
sucman,substantiv
sucomba,verb
sucombare,substantiv
sucombat,adjectiv
sucrază,substantiv
sucroză,substantiv
sucțiune,substantiv
suculent,adjectiv
suculență,substantiv
sucursală,substantiv
sud-american,adjectiv
sud-dunărean,adjectiv
sud-est,substantiv
sud-estic,adjectiv
sud-european,adjectiv
sud-vest,substantiv
sud-vestic,adjectiv
sud,substantiv
suda,verb
sudabil,adjectiv
sudabilitate,substantiv
sudafrican,adjectiv
sudaj,substantiv
sudalmă,substantiv
sudanez,adjectiv
sudanez,substantiv
sudaneză,substantiv
sudare,substantiv
sudat,adjectiv
sudație,substantiv
sudestic,adjectiv
sudic,adjectiv
sudină,substantiv
sudist,adjectiv
sudit,substantiv
sudiție,substantiv
sudoare,substantiv
sudor,adjectiv
sudor,substantiv
sudoral,adjectiv
sudorație,substantiv
sudorific,adjectiv
sudoripar,adjectiv
sudoripară,adjectiv
sudoriță,substantiv
sudui,verb
suduială,substantiv
suduire,substantiv
suduit,adjectiv
suduitor,adjectiv
suduitură,substantiv
sudură,substantiv
suedez,adjectiv
suedez,substantiv
suedeză,substantiv
șuetă,substantiv
șuetar,substantiv
șufan,substantiv
suferi,verb
suferibil,adjectiv
suferind,adjectiv
suferind,substantiv
suferindă,substantiv
suferință,substantiv
suferire,substantiv
suferit,adjectiv
suferitor,adjectiv
sufertaș,substantiv
suficient,adjectiv
suficiență,substantiv
sufism,substantiv
sufist,adjectiv
sufist,substantiv
sufistă,substantiv
sufit,substantiv
sufită,substantiv
sufix,substantiv
sufixa,verb
sufixal,adjectiv
sufixare,substantiv
sufixat,adjectiv
sufixoid,substantiv
sufla,verb
suflai,substantiv
suflaj,substantiv
suflantă,substantiv
suflare,substantiv
suflat,adjectiv
suflat,substantiv
suflător,substantiv
sufleca,verb
suflecare,substantiv
suflecat,adjectiv
sufleor,substantiv
suflerie,substantiv
suflet,substantiv
suflețel,substantiv
sufletesc,adjectiv
sufletism,substantiv
sufletist,adjectiv
sufletist,substantiv
sufleu,substantiv
suflu,substantiv
suflură,substantiv
sufoca,verb
sufocant,adjectiv
sufocare,substantiv
sufocat,adjectiv
sufocație,substantiv
sufocativ,adjectiv
sufoziune,substantiv
sufragerie,substantiv
sufragetă,substantiv
sufragiu,substantiv
sufraj,substantiv
sufuziune,substantiv
sugaci,adjectiv
sugar,adjectiv
șugar,adjectiv
sugar,substantiv
sugărel,adjectiv
sugariu,substantiv
sugativ,adjectiv
sugativă,substantiv
sugătoare,substantiv
sugător,substantiv
suge,verb
sugel,substantiv
sugera,verb
sugerare,substantiv
sugerat,adjectiv
sugerativ,adjectiv
sugere,substantiv
sugestibil,adjectiv
sugestibilitate,substantiv
sugestie,substantiv
sugestiona,verb
sugestionabil,adjectiv
sugestionare,substantiv
sugestionat,adjectiv
sugestiune,substantiv
sugestiv,adjectiv
sugestivitate,substantiv
sughiț,substantiv
sughița,verb
sughițat,adjectiv
sugiuc,substantiv
sugruma,verb
sugrumare,substantiv
sugrumat,adjectiv
sugrumător,adjectiv
sugrumătură,substantiv
șugubăț,adjectiv
șugubeț,adjectiv
șugubină,substantiv
șugubinar,substantiv
șugui,verb
șuguială,substantiv
șuguit,adjectiv
șuguitor,adjectiv
sugușa,verb
sugușat,adjectiv
șuhărie,substantiv
suhat,substantiv
suhăție,substantiv
șui,adjectiv
sui,verb
suicid,substantiv
suicidar,adjectiv
suidă,substantiv
șuier,substantiv
șuiera,verb
șuierare,substantiv
șuierat,adjectiv
șuierat,substantiv
șuierător,adjectiv
șuieratură,substantiv
șuierătură,substantiv
șuiet,substantiv
suiforme,substantiv
suin,adjectiv
suire,substantiv
suiș,substantiv
suit,adjectiv
suit,substantiv
suită,substantiv
șuiță,substantiv
suitoare,substantiv
suitor,adjectiv
suitor,substantiv
suitură,substantiv
suivantă,substantiv
sujet,substantiv
sul,substantiv
sulă,substantiv
sulac,substantiv
sulcat,adjectiv
șulchină,substantiv
sulcină,substantiv
șulean,adjectiv
șuleandră,substantiv
suleget,adjectiv
sulemeneală,substantiv
sulemeni,verb
sulemenire,substantiv
sulemenit,adjectiv
șuler,substantiv
sulete,substantiv
suletic,adjectiv
sulf,substantiv
sulfamidă,substantiv
sulfanilamidă,substantiv
sulfat,substantiv
sulfata,verb
sulfatare,substantiv
sulfatat,adjectiv
sulfatază,substantiv
sulfatiazol,substantiv
sulfhidric,adjectiv
sulfină,substantiv
sulfinică,substantiv
sulfit,substantiv
sulfitare,substantiv
sulfitat,adjectiv
sulfitic,adjectiv
sulfobacterie,substantiv
sulfocianic,adjectiv
sulfocianură,substantiv
sulfoconjugare,substantiv
sulfonă,substantiv
sulfona,verb
sulfonare,substantiv
sulfonat,adjectiv
sulfonic,adjectiv
sulfură,substantiv
sulfura,verb
sulfurare,substantiv
sulfurat,adjectiv
sulfuric,adjectiv
sulfuriza,verb
sulfurizare,substantiv
sulfurizat,adjectiv
sulfuros,adjectiv
sulger,substantiv
sulgiu,substantiv
sulică,substantiv
suliman,substantiv
sulimeneală,substantiv
sulimeni,verb
sulimenit,adjectiv
sulină,substantiv
sulinar,substantiv
suliță,substantiv
sulițar,substantiv
sulițaș,substantiv
sulițică,substantiv
sulky,substantiv
sulpician,adjectiv
sultă,substantiv
sultan,adjectiv
sultan,substantiv
sultană,substantiv
sultanat,substantiv
sultănesc,adjectiv
sultănica,substantiv
sultănică,substantiv
sultanin,adjectiv
sultanină,substantiv
sulumină,substantiv
sumă,substantiv
suma,verb
sumabil,adjectiv
sumabilă,substantiv
sumac,substantiv
sumăieș,substantiv
suman,substantiv
sumănar,substantiv
șumandră,substantiv
sumănel,substantiv
sumăniță,substantiv
sumar,adjectiv
sumar,substantiv
sumare,substantiv
sumaritate,substantiv
sumariza,verb
sumarizare,substantiv
sumarizat,adjectiv
sumat,adjectiv
sumație,substantiv
sumativ,adjectiv
sumator,adjectiv
sumator,substantiv
sumbru,adjectiv
sumeca,verb
sumecat,adjectiv
sumedenie,substantiv
șumen,adjectiv
șumeneală,substantiv
sumerian,adjectiv
sumerian,substantiv
sumeriană,substantiv
sumes,adjectiv
sumeț,adjectiv
sumete,verb
sumeți,verb
sumeție,substantiv
sumețire,substantiv
sumisionar,substantiv
sumisiune,substantiv
summit,substantiv
summum,substantiv
sumuliță,substantiv
sumușoară,substantiv
sumuța,verb
sumuțare,substantiv
suna,verb
sunare,substantiv
sunat,adjectiv
sunătoare,substantiv
sunător,adjectiv
sunătură,substantiv
șuncă,substantiv
sunder,substantiv
sunduc,substantiv
sunet,substantiv
sunetist,substantiv
sunit,adjectiv
sunit,substantiv
sunna,substantiv
sunnism,substantiv
sunnit,adjectiv
sunnit,substantiv
sunnită,substantiv
șunt,substantiv
șunta,verb
șuntare,substantiv
șuntat,adjectiv
supă,substantiv
supa,verb
supapă,substantiv
supăra,verb
supărăcios,adjectiv
supărare,substantiv
supărat,adjectiv
supărător,adjectiv
supat,adjectiv
superaliaj,substantiv
superangular,adjectiv
superangular,substantiv
superarbitru,substantiv
superb,adjectiv
superbie,substantiv
supercalculator,substantiv
supercampion,adjectiv
supercampion,substantiv
supercentralizat,adjectiv
supercivilizat,adjectiv
superconductor,substantiv
supercritic,adjectiv
supercupă,substantiv
superfecundație,substantiv
superfetație,substantiv
superficial,adjectiv
superficialitate,substantiv
superficie,substantiv
superfin,adjectiv
superfinisa,verb
superfinisare,substantiv
superfinisat,adjectiv
superfluență,substantiv
superfluitate,substantiv
superfluu,adjectiv
superfortăreață,substantiv
superfosfat,substantiv
supergalaxie,substantiv
supergreu,adjectiv
superheterodină,substantiv
superindustrializat,adjectiv
superinfecție,substantiv
superintendent,substantiv
superintendență,substantiv
superintendenție,substantiv
superior,adjectiv
superioritate,substantiv
superlativ,adjectiv
supermagazin,substantiv
superman,substantiv
supermaraton,substantiv
supermarket,substantiv
supernatant,adjectiv
supernatural,adjectiv
supernavă,substantiv
supernovă,substantiv
superofertă,substantiv
superoxid,substantiv
superpetrolier,substantiv
superplastic,adjectiv
superpozabil,adjectiv
superpoziție,substantiv
superproducție,substantiv
superprofit,substantiv
superpune,verb
superpunere,substantiv
superpus,adjectiv
superputere,substantiv
supersensibil,adjectiv
supershow,substantiv
supersistem,substantiv
supersonic,adjectiv
superstar,substantiv
superstiție,substantiv
superstițios,adjectiv
superstițiozitate,substantiv
superstrat,substantiv
supertanc,substantiv
supertehnologie,substantiv
supertrauler,substantiv
superușor,adjectiv
supervedetă,substantiv
superviza,verb
supervizare,substantiv
supervizat,adjectiv
supervizor,substantiv
supeu,substantiv
supieră,substantiv
supin,substantiv
supinație,substantiv
supinator,adjectiv
supinator,substantiv
suplanta,verb
suplantare,substantiv
suplantat,adjectiv
suplea,verb
supleant,adjectiv
supleant,substantiv
supleantă,substantiv
supleanță,substantiv
supleare,substantiv
supleat,adjectiv
suplement,substantiv
suplementar,adjectiv
suplețe,substantiv
supletiv,adjectiv
supletivism,substantiv
suplică,substantiv
suplica,verb
suplicant,adjectiv
suplicant,substantiv
suplicantă,substantiv
suplicare,substantiv
suplicație,substantiv
suplicia,verb
supliciat,adjectiv
supliciere,substantiv
supliciu,substantiv
supliment,substantiv
suplimenta,verb
suplimentar,adjectiv
suplimentare,substantiv
suplimentat,adjectiv
suplini,verb
suplinință,substantiv
suplinire,substantiv
suplinit,adjectiv
suplinitoare,substantiv
suplinitor,substantiv
suplu,adjectiv
suport,substantiv
suporta,verb
suportabil,adjectiv
suportabilitate,substantiv
suportare,substantiv
suportat,adjectiv
suporter,adjectiv
suporter,substantiv
supozabil,adjectiv
supoziție,substantiv
supozițiune,substantiv
supozitor,substantiv
supraabundent,adjectiv
supraabundență,substantiv
supraactiv,substantiv
supraactivitate,substantiv
supraadăuga,verb
supraadăugare,substantiv
supraadăugat,adjectiv
supraaglomera,verb
supraaglomerare,substantiv
supraaglomerat,adjectiv
supraaglomerație,substantiv
supraalimenta,verb
supraalimentare,substantiv
supraalimentat,adjectiv
supraalimentație,substantiv
supraantrenament,substantiv
supraaprecia,verb
supraapreciat,adjectiv
supraapreciere,substantiv
supraarbitru,substantiv
suprabugetar,adjectiv
supracentralizat,adjectiv
supraclasă,substantiv
supracomprimare,substantiv
supraconductibilitate,substantiv
supraconducție,substantiv
supraconductiv,adjectiv
supraconductivitate,substantiv
supraconductor,adjectiv
supraconductor,substantiv
supraconsum,substantiv
supracopertă,substantiv
supracorecție,substantiv
supracotă,substantiv
supracurent,substantiv
supradeterminare,substantiv
supradevelopare,substantiv
supradevelopat,adjectiv
supradimensiona,verb
supradimensionare,substantiv
supradimensionat,adjectiv
supradimensiune,substantiv
supradominantă,substantiv
supradotat,adjectiv
supradoză,substantiv
supradozaj,substantiv
supraelastic,adjectiv
supraestima,verb
supraestimare,substantiv
supraestimat,adjectiv
supraetaja,verb
supraetajare,substantiv
supraetajat,adjectiv
supraeu,substantiv
supraevalua,verb
supraevaluare,substantiv
supraevaluat,adjectiv
supraexcita,verb
supraexcitabil,adjectiv
supraexcitare,substantiv
supraexcitat,adjectiv
supraexcitație,substantiv
supraexploatare,substantiv
supraexpune,verb
supraexpunere,substantiv
supraexpus,adjectiv
suprafață,substantiv
suprafața,verb
suprafin,adjectiv
suprafiresc,adjectiv
suprafluid,adjectiv
suprafluiditate,substantiv
suprafortăreață,substantiv
supragaranta,verb
supraglotic,adjectiv
supraimpresionat,adjectiv
supraimpresiune,substantiv
supraimprima,verb
supraimprimare,substantiv
supraimprimat,adjectiv
supraimpunere,substantiv
supraînălțare,substantiv
supraîncălzi,verb
supraîncălzire,substantiv
supraîncălzit,adjectiv
supraîncălzitor,substantiv
supraîncărca,verb
supraîncărcare,substantiv
supraîncărcat,adjectiv
supraindustrializat,adjectiv
suprainfecție,substantiv
suprainformație,substantiv
supraintensitate,substantiv
supralărgi,verb
supralărgire,substantiv
supralicita,verb
supralicitare,substantiv
supralicitat,adjectiv
supralicitație,substantiv
supralicitator,substantiv
supraliminar,adjectiv
supralumină,substantiv
supramodulație,substantiv
supramuncă,substantiv
supranatalitate,substantiv
supranațional,adjectiv
supranaționalitate,substantiv
supranatural,adjectiv
supranaturalism,substantiv
supranormativ,adjectiv
supranume,substantiv
supranumerar,adjectiv
supranumeric,adjectiv
supranumi,verb
supranumire,substantiv
supranumit,adjectiv
supranutri,verb
supranutriție,substantiv
supraocluzie,substantiv
supraofertă,substantiv
supraom,substantiv
supraomenesc,adjectiv
supraorbitar,adjectiv
supraordin,substantiv
supraordinare,substantiv
supraordinat,adjectiv
supraordonare,substantiv
supraordonat,adjectiv
supraovulație,substantiv
suprapământesc,adjectiv
suprapersonal,adjectiv
suprapoluat,adjectiv
supraponderabilitate,substantiv
supraponderal,adjectiv
supraponderalitate,substantiv
suprapopula,verb
suprapopulare,substantiv
suprapopulat,adjectiv
suprapopulație,substantiv
suprapresiune,substantiv
suprapreț,substantiv
supraproducție,substantiv
supraprofit,substantiv
suprapune,verb
suprapunere,substantiv
suprapus,adjectiv
supraputere,substantiv
suprarăcire,substantiv
suprareal,adjectiv
suprareal,substantiv
suprarealism,substantiv
suprarealist,adjectiv
suprarealist,substantiv
suprarealistă,substantiv
suprarealitate,substantiv
suprarenal,adjectiv
suprarenalectomie,substantiv
suprarenalită,substantiv
suprarenină,substantiv
suprarezistent,adjectiv
suprasarcină,substantiv
suprasatura,verb
suprasaturare,substantiv
suprasaturat,adjectiv
suprasaturație,substantiv
suprasensibil,adjectiv
suprasensibilitate,substantiv
suprasenzorial,adjectiv
suprasolicita,verb
suprasolicitare,substantiv
suprasolicitat,adjectiv
supraspecie,substantiv
supraspinal,adjectiv
suprastatal,adjectiv
suprastrat,substantiv
suprastructură,substantiv
suprastructural,adjectiv
suprataxă,substantiv
suprataxa,verb
suprataxare,substantiv
suprataxat,adjectiv
supratehnicizare,substantiv
supratemă,substantiv
supratensionare,substantiv
supratensiune,substantiv
supratentorial,adjectiv
